,AMZN,AMZN,AMZN,AMZN,AMZN,EKSO,EKSO,EKSO,EKSO,EKSO,SPLK,SPLK,SPLK,SPLK,SPLK,AAPL,AAPL,AAPL,AAPL,AAPL,BPMC,BPMC,BPMC,BPMC,BPMC,CRM,CRM,CRM,CRM,CRM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,3567.320068359375,3592.0,3518.0,3573.18994140625,3255700,4.619999885559082,4.820000171661377,4.510000228881836,4.71999979019165,81400,134.83999633789062,138.5399932861328,133.1699981689453,137.8699951171875,2547800,143.24538779770765,146.8799416785922,142.74613580727865,145.9313507080078,96350000,84.0459976196289,86.18000030517578,83.77999877929688,85.97000122070312,1079100,238.6999969482422,243.17999267578125,236.27000427246094,240.11000061035156,8487000
2021-07-21,3576.3798828125,3586.449951171875,3543.639892578125,3585.199951171875,2319000,4.849999904632568,4.980000019073486,4.690000057220459,4.71999979019165,131200,138.1699981689453,138.1699981689453,136.13999938964844,137.0500030517578,1743000,145.31229025779814,145.91139877014507,144.41364272524015,145.18247985839844,74993500,85.29000091552734,86.0,83.45999908447266,85.5999984741211,490700,241.44000244140625,242.97999572753906,238.27000427246094,242.11000061035156,15323100
2021-07-22,3587.22998046875,3640.02001953125,3582.27001953125,3638.030029296875,3265400,4.71999979019165,4.71999979019165,4.559999942779541,4.690000057220459,28800,136.50999450683594,141.3300018310547,136.39999389648438,141.07000732421875,2293300,145.72166929203703,147.97828274015035,145.5918589026809,146.58038330078125,77338200,84.87999725341797,86.33999633789062,84.01000213623047,85.4000015258789,320200,243.5,248.6999969482422,243.33999633789062,248.27999877929688,7868700
2021-07-23,3640.0,3666.110107421875,3622.0400390625,3656.639892578125,2436300,4.690000057220459,4.690000057220459,4.550000190734863,4.610000133514404,49500,141.10000610351562,143.5,139.5500030517578,141.75,1809200,147.32926973069004,148.497517594138,146.70020732884802,148.33775329589844,71447400,85.1500015258789,85.25,84.01000213623047,84.55000305175781,422400,250.0,250.55999755859375,246.67999267578125,248.25,5877300
2021-07-26,3673.169921875,3712.080078125,3647.25,3699.820068359375,2900100,4.75,4.929999828338623,4.699999809265137,4.849999904632568,88000,141.6999969482422,141.83999633789062,139.6699981689453,141.6199951171875,1108600,148.04819624352507,149.6058600867776,147.47904163528003,148.76712036132812,72434100,83.86000061035156,85.31999969482422,81.6500015258789,81.93000030517578,498500,248.1999969482422,248.47999572753906,245.82000732421875,247.60000610351562,3960700
2021-07-27,3698.5,3698.5,3586.14990234375,3626.389892578125,4131900,4.880000114440918,4.880000114440918,4.619999885559082,4.840000152587891,145900,141.35000610351562,142.8800048828125,138.19000244140625,140.5500030517578,1507300,148.8969054594341,148.98678239505588,145.33225424924942,146.55043029785156,104818600,81.83000183105469,82.302001953125,79.07499694824219,81.69999694824219,443500,247.2100067138672,248.1300048828125,241.19000244140625,243.50999450683594,6352500
2021-07-28,3633.780029296875,3658.419921875,3601.0,3630.320068359375,2999400,4.840000152587891,4.960000038146973,4.75,4.869999885559082,89700,140.58999633789062,143.30999755859375,140.58999633789062,142.4199981689453,1261500,144.5933634461902,146.75013576734233,142.32675507435084,144.7631072998047,118931200,82.51000213623047,83.37999725341797,80.55000305175781,82.91000366210938,460600,243.82000732421875,246.0800018310547,243.0,243.9600067138672,4100200
2021-07-29,3627.75,3637.949951171875,3580.010009765625,3599.919921875,5520000,4.889999866485596,5.150000095367432,4.849999904632568,4.949999809265137,102600,141.88999938964844,143.74000549316406,141.35000610351562,141.8800048828125,764200,144.47354340614635,146.33076141969852,144.3637073588302,145.422119140625,56699500,82.01000213623047,86.11000061035156,80.625,84.73999786376953,515800,243.49000549316406,246.16000366210938,243.49000549316406,244.0399932861328,3271100
2021-07-30,3347.949951171875,3368.139892578125,3306.97998046875,3327.590087890625,9957100,5.010000228881836,5.099999904632568,4.78000020980835,4.860000133514404,79800,140.39999389648438,143.0399932861328,139.85000610351562,141.97999572753906,1217800,144.16400310922893,146.11108273661603,143.8944027805258,145.64178466796875,70382000,84.83000183105469,88.0999984741211,84.83000183105469,87.87000274658203,394300,243.0,244.24000549316406,241.6300048828125,241.92999267578125,3747500
2021-08-02,3353.10009765625,3358.919921875,3317.0,3331.47998046875,3353900,4.849999904632568,4.989999771118164,4.820000171661377,4.940000057220459,57400,142.0,144.16000366210938,138.6300048828125,141.69000244140625,1321500,146.1410468367942,146.7301605433373,145.0327067813844,145.30230712890625,62880000,87.23999786376953,89.4000015258789,86.31999969482422,86.9800033569336,768500,242.30999755859375,242.47000122070312,238.8800048828125,240.86000061035156,3525700
2021-08-03,3340.719970703125,3391.0,3299.77001953125,3366.239990234375,4157300,4.96999979019165,5.25,4.869999885559082,5.079999923706055,76000,141.4600067138672,141.66000366210938,138.4499969482422,140.60000610351562,1597100,145.59185746738618,147.81851699384478,144.96279510789103,147.13954162597656,64786600,87.31999969482422,87.33999633789062,85.76000213623047,85.98999786376953,407700,241.3800048828125,243.0500030517578,239.0399932861328,241.1300048828125,3077900
2021-08-04,3379.35009765625,3388.8798828125,3345.56005859375,3354.719970703125,2183900,5.059999942779541,5.079999923706055,4.829999923706055,4.900000095367432,169600,140.3300018310547,142.89999389648438,140.0,141.1999969482422,902500,147.04969217580222,147.56890329943187,146.061167705111,146.73016357421875,56368300,85.8499984741211,87.9800033569336,85.25,86.98999786376953,361600,241.6199951171875,244.64999389648438,239.6699981689453,244.1699981689453,4121600
2021-08-05,3356.219970703125,3389.0,3340.919921875,3375.989990234375,2433500,4.900000095367432,5.090000152587891,4.860000133514404,5.090000152587891,79200,141.47999572753906,147.82000732421875,141.25,146.50999450683594,2296700,146.76011418928383,147.61882824185471,145.95132838408742,146.83999633789062,46397700,87.51000213623047,90.57499694824219,86.69000244140625,89.68000030517578,353800,244.67999267578125,250.89999389648438,243.5399932861328,250.55999755859375,5235200
2021-08-06,3375.0,3375.0,3329.0400390625,3344.93994140625,2635300,5.070000171661377,5.130000114440918,4.96999979019165,5.039999961853027,46900,145.2100067138672,146.72999572753906,144.16000366210938,144.66000366210938,1212000,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,54067400,89.66999816894531,95.66999816894531,88.87000274658203,95.48999786376953,751600,249.22999572753906,252.0800018310547,249.22000122070312,250.58999633789062,4039400
2021-08-09,3343.610107421875,3354.8798828125,3328.52001953125,3341.8701171875,2148200,5.010000228881836,5.079999923706055,4.894000053405762,5.070000171661377,33800,144.6999969482422,145.32000732421875,143.74000549316406,144.32000732421875,1094300,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,48908700,95.16000366210938,96.5,93.91000366210938,94.5,544100,251.4199981689453,252.4199981689453,247.85000610351562,249.32000732421875,3312200
2021-08-10,3345.010009765625,3358.0,3315.0,3320.679931640625,2412600,5.03000020980835,5.139999866485596,4.989999771118164,5.099999904632568,40900,144.10000610351562,145.85000610351562,141.0800018310547,141.30999755859375,1525800,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,69023100,94.81999969482422,94.81999969482422,92.13999938964844,94.4800033569336,377400,250.8699951171875,251.25,243.0399932861328,243.38999938964844,4430600
2021-08-11,3331.449951171875,3337.699951171875,3277.7900390625,3292.110107421875,2947200,5.070000171661377,5.409999847412109,4.860000133514404,5.0,276800,147.08999633789062,149.2899932861328,144.74000549316406,145.47000122070312,2658200,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,48493500,94.4800033569336,95.30999755859375,92.62999725341797,95.22000122070312,232600,244.6699981689453,246.14999389648438,240.10000610351562,242.27999877929688,3999200
2021-08-12,3290.0,3314.510009765625,3269.669921875,3303.5,2314100,4.96999979019165,5.119999885559082,4.869999885559082,4.869999885559082,117300,144.5,148.82000732421875,144.39999389648438,147.6199951171875,1392900,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,72282600,95.56999969482422,95.76000213623047,93.05000305175781,94.68000030517578,266500,242.5,248.42999267578125,241.92999267578125,248.38999938964844,4467400
2021-08-13,3305.669921875,3306.070068359375,3283.0,3293.969970703125,2052800,4.860000133514404,4.960000038146973,4.730000019073486,4.789999961853027,96100,147.2899932861328,148.75999450683594,146.82000732421875,147.4600067138672,1645800,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,59318800,95.22000122070312,95.43000030517578,94.11000061035156,94.5199966430664,283200,251.7100067138672,253.77000427246094,248.8699951171875,251.55999755859375,5985700
2021-08-16,3283.0,3300.0,3211.1298828125,3298.989990234375,3319700,4.78000020980835,4.78000020980835,4.599999904632568,4.599999904632568,122900,147.16000366210938,147.5800018310547,142.80999755859375,143.00999450683594,1691600,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,103296000,93.98999786376953,93.98999786376953,92.20999908447266,92.97000122070312,253800,250.1699981689453,251.0,244.47000122070312,249.1999969482422,4047500
2021-08-17,3277.5,3280.489990234375,3225.679931640625,3241.9599609375,3387900,4.559999942779541,4.559999942779541,4.300000190734863,4.340000152587891,200500,141.4499969482422,143.35000610351562,140.14999389648438,143.2899932861328,1239400,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,92229700,91.93000030517578,94.41799926757812,91.19499969482422,94.25,237200,248.25999450683594,249.1999969482422,245.94000244140625,246.99000549316406,3472600
2021-08-18,3241.989990234375,3254.10009765625,3200.0,3201.219970703125,2804300,4.329999923706055,4.420000076293945,4.199999809265137,4.269999980926514,134900,144.1300048828125,144.91000366210938,141.72999572753906,142.22000122070312,1103300,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,86326000,94.88999938964844,95.23999786376953,93.23999786376953,93.44999694824219,238700,248.0,256.79998779296875,247.72000122070312,251.22000122070312,8306700
2021-08-19,3194.02001953125,3233.0,3182.4599609375,3187.75,3782900,4.21999979019165,4.289999961853027,4.050000190734863,4.079999923706055,137600,141.66000366210938,143.32000732421875,140.63999938964844,141.27000427246094,2296600,145.02999877929688,148.0,144.5,146.6999969482422,86960300,93.05999755859375,93.6500015258789,91.69000244140625,91.83999633789062,273100,249.1699981689453,255.44000244140625,248.3800048828125,253.07000732421875,6600800
2021-08-20,3203.8701171875,3207.81005859375,3175.760009765625,3199.949951171875,3341200,4.039999961853027,4.304999828338623,4.0,4.25,69300,140.97000122070312,145.88999938964844,140.47999572753906,144.3300018310547,1939000,147.44000244140625,148.5,146.77999877929688,148.19000244140625,59947400,91.66000366210938,94.77999877929688,91.66000366210938,93.83000183105469,297900,253.0,257.8699951171875,252.61000061035156,256.1300048828125,5506600
2021-08-23,3211.89990234375,3280.89990234375,3210.010009765625,3265.8701171875,3268100,4.320000171661377,4.449999809265137,4.320000171661377,4.360000133514404,39100,144.72000122070312,145.5500030517578,142.4499969482422,145.0800018310547,1753400,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,60131800,94.70999908447266,96.78500366210938,94.70999908447266,96.12999725341797,472600,257.0,261.8599853515625,256.57000732421875,260.5199890136719,7603900
2021-08-24,3280.0,3315.489990234375,3274.580078125,3305.780029296875,2551800,4.349999904632568,4.550000190734863,4.3460001945495605,4.53000020980835,85200,146.4499969482422,153.17999267578125,145.9199981689453,153.02000427246094,3631200,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,48606400,96.58000183105469,96.97000122070312,93.36000061035156,94.80999755859375,246100,261.9200134277344,262.5,259.05999755859375,259.6600036621094,6685200
2021-08-25,3309.8701171875,3321.0,3286.14990234375,3299.179931640625,1680300,4.539999961853027,4.650000095367432,4.449999809265137,4.590000152587891,133400,153.0,156.9600067138672,152.67999267578125,155.02000427246094,4442100,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,58991300,94.86000061035156,95.16999816894531,93.0,93.8499984741211,363500,260.8599853515625,261.8999938964844,258.75,260.8500061035156,9701000
2021-08-26,3299.0,3332.0,3296.0,3316.0,2098800,4.579999923706055,4.704999923706055,4.570000171661377,4.630000114440918,37200,156.25,160.0,146.9600067138672,152.88999938964844,6686900,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,48597200,94.30999755859375,94.76000213623047,92.12000274658203,92.66000366210938,272800,269.79998779296875,275.2200012207031,267.3599853515625,267.7900085449219,18987000
2021-08-27,3333.22998046875,3352.320068359375,3313.75,3349.6298828125,2391300,4.610000133514404,4.71999979019165,4.559999942779541,4.659999847412109,41800,152.91000366210938,155.77000427246094,150.52000427246094,155.07000732421875,2281600,147.47999572753906,148.75,146.8300018310547,148.60000610351562,55721500,93.23999786376953,95.97000122070312,92.5999984741211,93.7699966430664,306900,267.8599853515625,270.9100036621094,265.42999267578125,266.5299987792969,7987300
2021-08-30,3357.429931640625,3445.0,3355.219970703125,3421.570068359375,3192200,4.679999828338623,4.690000057220459,4.380000114440918,4.639999866485596,51900,154.99000549316406,157.1699981689453,153.7100067138672,154.24000549316406,2004000,149.0,153.49000549316406,148.61000061035156,153.1199951171875,90956700,94.2699966430664,95.16000366210938,93.2699966430664,94.05000305175781,471900,265.80999755859375,267.5799865722656,264.75,264.9700012207031,5730000
2021-08-31,3424.800048828125,3472.580078125,3395.590087890625,3470.7900390625,4356400,4.650000095367432,4.800000190734863,4.639999866485596,4.78000020980835,36700,154.0,154.67999267578125,152.27999877929688,152.8699951171875,1741600,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,86453100,94.41999816894531,95.19000244140625,92.37000274658203,93.2699966430664,538600,264.7699890136719,266.7699890136719,262.70001220703125,265.2699890136719,5901500
2021-09-01,3496.39990234375,3527.0,3475.239990234375,3479.0,3629900,4.78000020980835,4.829999923706055,4.71999979019165,4.78000020980835,30300,153.16000366210938,157.42999267578125,153.16000366210938,156.60000610351562,1953400,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,80313700,93.75,96.27999877929688,93.75,96.12999725341797,796300,266.2699890136719,273.260009765625,265.5899963378906,268.32000732421875,7189000
2021-09-02,3494.760009765625,3511.9599609375,3455.0,3463.1201171875,2923700,4.699999809265137,4.800000190734863,4.659999847412109,4.710000038146973,51300,156.44000244140625,159.25999450683594,155.1199951171875,158.11000061035156,1759600,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,71115500,96.69000244140625,98.62000274658203,95.25,98.5999984741211,340200,269.0,269.260009765625,263.9200134277344,264.1499938964844,4498300
